id,host_id,host_name,room_type,price,minimum_nights
2681,23376688,Maria,Entire home/apt,499,7
2682,23383920,Ingrid,Private room,516,1
2683,23387468,Kristina,Entire home/apt,1996,5
2684,23388010,Hans,Entire home/apt,457,3
2685,23405113,Anja,Entire home/apt,846,5
2686,23419270,Carl,Private room,499,2
2687,23419630,Trond,Private room,313,1
2688,23419630,Trond,Private room,313,1
2689,23452503,Eivind,Entire home/apt,753,7
2690,23478533,Kjell,Private room,347,1
2691,23478533,Kjell,Entire home/apt,880,1
2692,23489612,Erla,Entire home/apt,913,1
2693,23491910,Thor,Entire home/apt,1260,3
2694,23529589,Iselin,Entire home/apt,592,3
2695,23569216,Simen Berger,Entire home/apt,651,5
2696,23572014,Savina & Nicki,Entire home/apt,550,3
2697,23583454,Torstein,Entire home/apt,1100,3
2698,23584790,Kan Min,Entire home/apt,550,3
2699,23589759,Stine,Entire home/apt,482,2
2700,23605210,Irene Nipseth,Entire home/apt,897,5
2701,23607059,Ole Peter,Private room,448,2
2702,23623394,Tuva Og Andres,Entire home/apt,1497,2
2703,23645083,Maria Daniela,Entire home/apt,998,4
2704,23645083,Maria Daniela,Private room,998,3
2705,23646250,Marthe,Entire home/apt,719,1
2706,23661480,ýýshild,Private room,592,1
2707,23661480,ýýshild,Entire home/apt,1489,2
2708,23665194,Jan Ivar,Entire home/apt,846,3
2709,23716508,Stein Erik,Entire home/apt,651,5
2710,23733570,Marithe,Entire home/apt,1201,2
2711,23767164,Nicolas,Private room,389,1
2712,23769986,Svetlana,Entire home/apt,499,1
2713,23780581,Linda,Entire home/apt,398,7
2714,23780779,Kathinka,Entire home/apt,651,2
2715,23805332,Luba,Entire home/apt,1303,6
2716,23807709,Jarle Andreas,Entire home/apt,702,2
2717,23825274,Julia,Entire home/apt,398,3
2718,23863892,Hï¿½ï¿½,Private room,516,2
2719,23880218,Espen,Entire home/apt,1100,5
2720,23888233,Danny,Entire home/apt,398,1
2721,23898294,Morgan,Entire home/apt,457,3
2722,23910761,Julia,Entire home/apt,871,3
2723,23928083,Natali,Private room,364,3
2724,23930728,Jo,Entire home/apt,660,3
2725,23963166,ALi,Entire home/apt,702,3
2726,23973952,Otto,Entire home/apt,2402,3
2727,23975078,Mari,Entire home/apt,1260,14
2728,24006533,Erik & Mia,Private room,406,1
2729,24008126,Fredrik,Entire home/apt,1497,3
2730,24014534,Ola,Entire home/apt,804,2
2731,24041179,Ylva Eline,Entire home/apt,1692,2
2732,24044659,Marie,Entire home/apt,1802,6
2733,24046809,Catherine,Entire home/apt,846,29
2734,24074347,Miriam,Entire home/apt,795,7
2735,24077124,Elin,Entire home/apt,651,2
2736,24097184,Ole ï¿½ï¿½ï,Entire home/apt,2504,2
2737,24128143,Pï¿½,Entire home/apt,668,2
2738,24152273,John,Private room,558,2
2739,24175825,Celine,Entire home/apt,1294,3
2740,24177210,Sandra,Private room,499,1
2741,24181805,Christian,Entire home/apt,1599,3
2742,24186889,Joseph,Shared room,296,1
2743,24186889,Joseph,Shared room,237,1
2744,24186889,Joseph,Shared room,237,1
2745,24186889,Joseph,Shared room,237,1
2746,24186889,Joseph,Shared room,296,1
2747,24186889,Joseph,Shared room,296,1
2748,24186889,Joseph,Shared room,296,1
2749,24186889,Joseph,Shared room,296,1
2750,24186889,Joseph,Shared room,296,1
2751,24186889,Joseph,Shared room,262,1
2752,24186889,Joseph,Shared room,262,1
2753,24186889,Joseph,Shared room,237,1
2754,24200158,Hï¿½ï¿½,Entire home/apt,499,5
2755,24230848,Bjï¿½ï¿½ï¿½,Entire home/apt,947,3
2756,24233747,Nadiia,Entire home/apt,694,2
2757,24256061,Karen Louise,Private room,372,1
2758,24270408,Karoline,Entire home/apt,787,2
2759,24276929,Derek,Private room,279,1
2760,24276929,Derek,Private room,228,3
2761,24276929,Derek,Private room,279,3
2762,24279620,Reber,Entire home/apt,795,2
2763,24279802,Nina,Entire home/apt,414,3
2764,24281134,Dani,Entire home/apt,220,3
2765,24297972,Christine,Entire home/apt,753,2
2766,24314838,Camila,Entire home/apt,4001,4
2767,24315148,Khalid,Private room,381,7
2768,24332491,Siri Therese,Entire home/apt,897,2
2769,24366776,Caroline Charlotte,Entire home/apt,651,2
2770,24371781,Lise,Entire home/apt,1303,4
2771,24392908,Julie,Entire home/apt,846,2
2772,24401235,Chloï¿,Entire home/apt,550,3
2773,24402059,Rilito,Entire home/apt,550,3
2774,24412397,Ida,Entire home/apt,609,4
2775,24415911,Sandra,Private room,406,1
2776,24420052,Andrea,Entire home/apt,516,1
2777,24431399,Silje,Entire home/apt,626,1
2778,24441987,Liang,Entire home/apt,550,1
2779,24441987,Liang,Private room,254,1
2780,24450056,Sandra,Private room,897,1
2781,24454976,ýýystein,Entire home/apt,922,2
2782,24455330,Stein,Entire home/apt,702,14
2783,24484526,Espen,Entire home/apt,702,2
2784,24487381,Hildur,Entire home/apt,820,2
2785,24490682,Ane,Entire home/apt,499,2
2786,24503534,Egil,Entire home/apt,584,3
2787,24505919,Anette,Entire home/apt,550,5
2788,24515168,Hogne,Entire home/apt,592,1
2789,24524367,Julie Louise,Entire home/apt,795,30
2790,24580671,Daniele,Entire home/apt,677,4
2791,24589659,Tim,Entire home/apt,702,3
2792,24590657,Endre Joachim,Entire home/apt,1201,2
2793,24602547,Katharina,Entire home/apt,617,2
2794,24602547,Katharina,Private room,389,1
2795,24608491,Kristian,Entire home/apt,804,2
2796,24627301,Jo Adrian,Entire home/apt,601,3
2797,24652300,Daniel,Entire home/apt,550,1
2798,24668127,Stig,Entire home/apt,897,3
2799,24670842,Christine,Entire home/apt,753,6
2800,24671059,Gina,Entire home/apt,702,180
2801,24673826,Paul,Entire home/apt,533,30
2802,24687862,Ann-Sophie,Entire home/apt,846,2
2803,24702185,Suvita,Entire home/apt,804,5
2804,24702325,Iselin,Private room,804,1
2805,24702541,Alexander,Entire home/apt,804,7
2806,24716802,Elisabeth,Entire home/apt,804,2
2807,24732134,Guri & Emmanuel,Entire home/apt,651,3
2808,24733520,Linn Marie,Entire home/apt,601,2
2809,24739033,Torben,Private room,702,2
2810,24739407,Trine,Entire home/apt,651,2
2811,24760103,Conni,Private room,398,1
2812,24760103,Conni,Private room,398,1
2813,24792286,Stï¿½ï,Entire home/apt,1996,2
2814,24798550,Carina,Entire home/apt,1446,4
2815,24810814,Helene,Entire home/apt,550,2
2816,24815201,Umit,Private room,584,7
2817,24827432,Lars,Private room,846,7
2818,24836487,Silje,Entire home/apt,1201,2
2819,24862246,Jonathan,Entire home/apt,465,3
2820,24885854,Erlend,Private room,448,1
2821,24886631,Vilje,Entire home/apt,1100,5
2822,24897653,Henriette,Entire home/apt,880,2
2823,24900994,Ingrid,Entire home/apt,846,2
2824,24910008,Igor,Entire home/apt,1996,2
2825,24910008,Igor,Private room,1996,20
2826,24910008,Igor,Private room,1996,1
2827,24936647,Bjï¿½ï,Entire home/apt,753,3
2828,24969810,Line,Entire home/apt,660,2
2829,24998010,Benedicte,Entire home/apt,702,2
2830,25006435,Liv Helen,Private room,423,2
2831,25026645,Mats,Entire home/apt,1201,1
2832,25034286,Fabiola,Private room,601,5
2833,25051652,Andre Vormeland,Entire home/apt,601,8
2834,25052678,Erlend,Entire home/apt,1100,4
2835,25096683,Gunnar,Entire home/apt,736,1
2836,25096683,Gunnar,Private room,271,1
2837,25096683,Gunnar,Private room,271,1
2838,25105302,Fransiska,Private room,448,3
2839,25160275,Veronica,Entire home/apt,753,4
2840,25183755,Benedicte,Private room,372,3
2841,25183755,Benedicte,Entire home/apt,897,4
2842,25195094,Mathilde,Entire home/apt,1303,2
2843,25212396,Mattis Gaston,Entire home/apt,897,2
2844,25221012,Anne Marte,Entire home/apt,702,1
2845,25252222,Magnus,Entire home/apt,702,4
2846,25259869,Jan,Entire home/apt,1996,4
2847,25263293,David,Entire home/apt,499,3
2848,25281367,Andrea,Private room,499,2
2849,25290013,Aila,Entire home/apt,939,1
2850,25300398,Andreas,Entire home/apt,897,1
2851,25300398,Andreas,Private room,702,1
2852,25304568,Trine Myren,Entire home/apt,1480,5
2853,25314240,Tobias,Entire home/apt,727,14
2854,25315796,Rasmus,Entire home/apt,795,2
2855,25355021,Andreas,Entire home/apt,956,2
2856,25359460,Kristin Dreyer,Entire home/apt,727,2
2857,25359852,Eirik,Private room,702,2
2858,25359852,Eirik,Entire home/apt,998,2
2859,25371872,Simon,Entire home/apt,1201,4
2860,25383064,Jordan,Private room,313,3
2861,25390160,John Fredrik,Entire home/apt,448,3
2862,25399934,Julian Nazario,Entire home/apt,1599,2
2863,25408899,Thomas,Entire home/apt,440,1
2864,25424280,Anette,Entire home/apt,956,3
2865,25445193,Are,Entire home/apt,601,2
2866,25470631,Parisa,Entire home/apt,804,2
2867,25473765,Carolina,Entire home/apt,601,2
2868,25480441,Menahem,Private room,1201,6
2869,25480441,Menahem,Entire home/apt,694,30
2870,25484887,Harald,Entire home/apt,761,1
2871,25489823,Tommy,Entire home/apt,710,2
2872,25496450,Henriette,Entire home/apt,702,2
2873,25499660,Haakon,Entire home/apt,804,5
2874,25501460,Per,Entire home/apt,947,2
2875,25574787,Ola,Entire home/apt,601,2
2876,25594786,Maria,Entire home/apt,702,2
2877,25598297,Ingrid,Entire home/apt,1032,3
2878,25602393,Ella Heidi,Entire home/apt,1446,3
2879,25612492,ýýystein,Entire home/apt,1497,2
2880,25622321,Atle,Entire home/apt,550,2
2881,25623304,Elin,Entire home/apt,702,14
2882,25628356,Henrik,Entire home/apt,694,2
2883,25628367,Anders,Entire home/apt,1303,2
2884,25649031,Catherine,Entire home/apt,804,5
2885,25649955,Thorbjï¿½ï,Entire home/apt,482,2
2886,25650855,Henninge,Entire home/apt,651,2
2887,25678364,Sander,Entire home/apt,1100,2
2888,25686140,Gunn,Entire home/apt,787,5
2889,25686528,Kristian,Entire home/apt,507,6
2890,25745135,Lilly Susanne,Private room,651,2
2891,25747618,Tetiana,Entire home/apt,888,1
2892,25759377,Erika,Entire home/apt,702,3
2893,25763384,Henrik,Entire home/apt,998,1
2894,25799481,Marit And Espen,Private room,321,7
2895,25808376,Eivind,Entire home/apt,753,4
2896,25834366,Edle Marie,Entire home/apt,541,3
2897,25852850,Tove,Entire home/apt,846,2
2898,25860499,Trine,Entire home/apt,846,7
2899,25878047,Arve,Entire home/apt,998,2
2900,25881882,Ignacio,Private room,271,1
2901,25884398,,Entire home/apt,1252,2
2902,25885192,Ulrikke,Entire home/apt,846,2
2903,25894937,Anne,Entire home/apt,601,2
2904,25922965,Andrea,Entire home/apt,795,5
2905,25929826,William,Private room,601,2
2906,25929826,William,Entire home/apt,998,4
2907,25930565,Karen,Entire home/apt,1252,2
2908,25932591,Camilla,Entire home/apt,465,3
2909,25942390,Sofie,Private room,296,1
2910,25943037,Vilhelm,Private room,601,2
2911,25960554,Anders,Entire home/apt,1091,1
2912,25981424,Thomas,Entire home/apt,651,183
2913,26035053,Martin,Entire home/apt,550,3
2914,26039548,Henrik,Entire home/apt,804,2
2915,26039677,John,Private room,414,1
2916,26048817,Eva Christin,Entire home/apt,998,3
2917,26062436,Mari,Entire home/apt,1303,5
2918,26066367,Cecilie,Entire home/apt,448,2
2919,26073795,Lars,Private room,448,1
2920,26073795,Lars,Entire home/apt,897,2
2921,26103027,Svein,Entire home/apt,474,3
2922,26112800,Anne Marthe,Private room,4001,1
2923,26127274,Grete,Entire home/apt,753,3
2924,26145368,Carol,Entire home/apt,2504,2
2925,26167089,Borghild,Entire home/apt,1201,2
2926,26175197,Elin & Joakim,Entire home/apt,753,1
2927,26213176,Marthe,Entire home/apt,651,2
2928,26252539,Hanne,Entire home/apt,694,3
2929,26295715,Fiona,Private room,626,3
2930,26298074,Siv Anette,Entire home/apt,804,2
2931,26302554,Vilde,Entire home/apt,1497,2
2932,26318734,Ragna,Entire home/apt,601,4
2933,26320087,Ulrikke,Entire home/apt,550,10
2934,26414659,ýýystein,Entire home/apt,677,2
2935,26422876,Lise,Entire home/apt,804,1
2936,26453346,Niklas,Entire home/apt,1150,3
2937,26453448,Ingvild,Entire home/apt,694,2
2938,26481870,Nassrah,Private room,237,4
2939,26483349,Malin,Entire home/apt,702,3
2940,26485035,Ola,Private room,601,5
2941,26498175,Ragnhild J.,Private room,381,1
2942,26584616,Kristine,Private room,381,2
2943,26613318,Kirsti Baird,Entire home/apt,651,1
2944,26687342,Magne,Private room,516,1
2945,26704811,Bislettbanden,Entire home/apt,1514,4
2946,26718347,Elisabeth,Entire home/apt,1497,5
2947,26722280,Elise,Private room,601,1
2948,26737257,Jan Aage,Entire home/apt,1100,3
2949,26751174,Oxygen1234,Private room,499,1
2950,26769024,Magnus,Entire home/apt,846,5
2951,26774400,Maria,Private room,398,1
2952,26774400,Maria,Private room,398,1
2953,26789562,Hï¿½ï¿,Entire home/apt,601,1
2954,26854946,Anniken,Entire home/apt,998,6
2955,26863129,Pï¿½ï¿½ï¿½ï,Entire home/apt,601,2
2956,26864305,Henning,Entire home/apt,846,3
2957,26895956,Guro,Entire home/apt,482,2
2958,26895956,Guro,Entire home/apt,1100,4
2959,26900576,Vibeke-Maria,Entire home/apt,491,1
2960,26934012,Jens Biermann,Entire home/apt,744,2
2961,26941143,Kristin,Entire home/apt,584,2
2962,26944713,Kari Anne,Private room,575,1
2963,26944713,Kari Anne,Entire home/apt,1100,2
2964,26956287,Ryan,Entire home/apt,753,2
2965,26965289,Maria,Entire home/apt,1996,2
2966,26993166,ýýýýýýýýýýýý,Entire home/apt,440,5
2967,27015835,Kari Madeleine,Entire home/apt,1201,1
2968,27037473,Kaja,Entire home/apt,440,2
2969,27060925,Marius T.,Entire home/apt,601,3
2970,27090630,Malin,Entire home/apt,998,2
2971,27091854,Mette,Entire home/apt,702,14
2972,27118609,Anita,Entire home/apt,1201,5
2973,27138647,Marius Thams,Entire home/apt,440,3
2974,27166705,Eirik,Entire home/apt,702,2
2975,27167352,Johanne,Entire home/apt,1252,2
2976,27167353,Elin,Entire home/apt,1100,3
2977,27170309,Raphael,Private room,550,3
2978,27201551,Maren,Private room,491,2
2979,27201551,Maren,Entire home/apt,1049,4
2980,27206570,Harald,Entire home/apt,702,3
2981,27225390,Thomas,Entire home/apt,1590,1
2982,27269786,Kim,Entire home/apt,499,5
2983,27282818,Vera,Private room,440,90
2984,27303686,Jonas Eide,Private room,288,1
2985,27304249,Fatima,Entire home/apt,897,2
2986,27309349,Carina,Entire home/apt,651,2
2987,27310172,Lucy,Entire home/apt,846,1
2988,27331349,Dag,Entire home/apt,1319,3
2989,27404435,Tore,Entire home/apt,423,1
2990,27408396,ýýyvind,Entire home/apt,702,2
2991,27416464,Kristian,Entire home/apt,448,2
2992,27486987,Katherine,Private room,347,2
2993,27498353,Johan Christopher,Entire home/apt,694,3
2994,27520389,Lene,Entire home/apt,398,7
2995,27567078,Nick,Entire home/apt,1201,30
2996,27567824,Synnï¿½ï,Entire home/apt,1100,2
2997,27602483,Sandra,Entire home/apt,947,2
2998,27603017,Aasta,Entire home/apt,550,1
2999,27607331,Helga,Entire home/apt,990,7
3000,27654202,Mansy,Entire home/apt,550,2
3001,27691232,Emil Andrï¿,Entire home/apt,761,2
3002,27725493,Audun,Entire home/apt,304,1
3003,27740339,Andrea Isabel,Entire home/apt,499,14
3004,27746250,Mia Hope,Entire home/apt,998,2
3005,27771319,Knut,Entire home/apt,905,3
3006,27772487,Belen Sophie,Private room,550,2
3007,27774447,Elisabeth,Private room,296,1
3008,27777207,Bendik,Entire home/apt,897,7
3009,27780664,Helene,Private room,440,2
3010,27790773,Sebastian,Entire home/apt,702,2
3011,27793168,Hispatours,Entire home/apt,609,2
3012,27805820,Elise,Private room,338,3
3013,27828000,Laurentiu,Entire home/apt,626,1
3014,27830880,Erlend,Private room,279,1
3015,27856291,Chris,Entire home/apt,338,2
3016,27858977,Katarina,Entire home/apt,753,2
3017,27861443,Solgunn,Private room,372,1
3018,27878728,Tiril,Private room,347,1
3019,27895227,Liv,Entire home/apt,804,3
3020,27895537,Snorre,Entire home/apt,1209,2
3021,27896939,Louise,Entire home/apt,1404,3
3022,27896939,Louise,Entire home/apt,897,2
3023,27933118,Lisbeth,Entire home/apt,998,1
3024,27934448,Silje,Entire home/apt,702,1
3025,27942673,Camilla,Entire home/apt,897,3
3026,27947269,Marianne,Entire home/apt,998,2
3027,27955500,Pierre,Entire home/apt,1886,2
3028,27964007,Kirsti,Private room,499,5
3029,27985976,Ida,Entire home/apt,482,2
3030,27992006,Anne,Private room,398,1
3031,28017056,Maria,Entire home/apt,457,2
3032,28037974,Heidi,Entire home/apt,448,4
3033,28043276,Nina,Entire home/apt,702,7
3034,28061115,Jï¿½ï¿½,Private room,651,3
3035,28085810,Gabriel,Entire home/apt,1996,1
3036,28096836,Hï¿½ï¿,Entire home/apt,448,3
3037,28149603,Lucas,Private room,499,2
3038,28168845,Therese,Entire home/apt,448,3
3039,28172586,Joakim,Entire home/apt,389,2
3040,28179016,Marianne Claussen,Entire home/apt,1988,1
3041,28179016,Marianne Claussen,Entire home/apt,2504,2
3042,28186816,Ylva,Entire home/apt,2800,4
3043,28186816,Ylva,Entire home/apt,947,3
3044,28199492,Karoline Bjone,Entire home/apt,897,2
3045,28209493,Magda,Entire home/apt,897,2
3046,28216547,Greger,Entire home/apt,761,2
3047,28220804,Mikael Ville Pran,Entire home/apt,1184,15
3048,28224089,Hï¿½ï¿,Entire home/apt,567,3
3049,28231628,Adrian,Entire home/apt,846,2
3050,28231628,Adrian,Entire home/apt,947,2
3051,28235725,Jakub,Entire home/apt,440,2
3052,28270674,Leandra,Entire home/apt,347,3
3053,28272001,Karin,Private room,753,1
3054,28278406,Renate,Entire home/apt,3502,2
3055,28285865,Christiane,Entire home/apt,1201,18
3056,28286954,Veronica,Entire home/apt,448,1
3057,28302826,Axel,Entire home/apt,491,2
3058,28328511,Mari,Entire home/apt,702,30
3059,28347511,Lasse,Entire home/apt,601,4
3060,28348122,Johan,Entire home/apt,651,14
3061,28359284,Clara,Entire home/apt,533,3
3062,28407303,Silje,Entire home/apt,787,2
3063,28444058,Robert,Entire home/apt,550,1
3064,28452251,Wilde,Private room,499,1
3065,28463770,Frans Joakim,Private room,372,2
3066,28465671,Anna Sigridsdatter,Entire home/apt,499,50
3067,28496913,Lars,Entire home/apt,1751,2
3068,28541503,Eline Cecilie,Entire home/apt,736,2
3069,28553689,Grete Monika,Entire home/apt,897,3
3070,28555827,Arild,Entire home/apt,1996,3
3071,28555827,Arild,Private room,753,1
3072,28556720,Hege,Entire home/apt,1303,2
3073,28575820,Krasimira (And Stian),Entire home/apt,1446,3
3074,28586591,Eirik,Entire home/apt,702,2
3075,28600454,Anne,Entire home/apt,1201,2
3076,28607535,Julia&Jose,Entire home/apt,567,1
3077,28618574,Ena,Entire home/apt,897,3
3078,28638681,Mette,Entire home/apt,787,7
3079,28669809,Beate,Entire home/apt,617,1
3080,28671024,Annette,Entire home/apt,702,5
3081,28674039,Anders,Entire home/apt,1903,1
3082,28678529,Veronica,Entire home/apt,947,5
3083,28698970,Rebecca,Entire home/apt,1049,2
3084,28708350,Silje,Entire home/apt,507,3
3085,28716619,Hans Christian,Entire home/apt,499,2
3086,28724649,Halvor,Entire home/apt,753,3
3087,28729823,Marius,Private room,10006,1
3088,28734640,Jeanette,Private room,651,1
3089,28734640,Jeanette,Entire home/apt,1252,3
3090,28743273,Amund,Entire home/apt,262,1
3091,28743287,Marion,Entire home/apt,1100,1
3092,28760858,Erica,Entire home/apt,897,2
3093,28771273,Christian,Entire home/apt,601,2
3094,28792591,Erlend,Private room,347,1
3095,28797517,Torbjï¿½ï,Entire home/apt,702,6
3096,28797557,Frank,Entire home/apt,398,2
3097,28814917,Stian,Entire home/apt,1252,2
3098,28816362,Sondre Homanberg,Entire home/apt,761,2
3099,28849071,Anna,Entire home/apt,753,2
3100,28862367,Anders,Entire home/apt,897,2
3101,28903507,Tord,Entire home/apt,651,2
3102,28910317,Joachim,Entire home/apt,1903,7
3103,28942790,Michael,Entire home/apt,702,2
3104,28976631,Dagfinn,Entire home/apt,601,2
3105,28978315,Andreas,Entire home/apt,1100,1
